,gene1,gene2,gene1 perturbation,gene2 perturbation,PMID,cancer_type,SL
6817,MUS81,HEBP2,mut,shRNA,24104479,COAD,0
6818,MUS81,SLC10A4,mut,shRNA,24104479,COAD,0
6819,MUS81,NAT8,mut,shRNA,24104479,COAD,0
6820,MUS81,EPPK1,mut,shRNA,24104479,COAD,0
6821,MUS81,NOX1,mut,shRNA,24104479,COAD,0
6822,MUS81,MICB,mut,shRNA,24104479,COAD,0
6823,MUS81,GPR78,mut,shRNA,24104479,COAD,0
6824,MUS81,TTC5,mut,shRNA,24104479,COAD,0
6825,MUS81,RLBP1,mut,shRNA,24104479,COAD,0
6826,MUS81,RPP21,mut,shRNA,24104479,COAD,0
6827,MUS81,BICD1,mut,shRNA,24104479,COAD,0
6828,MUS81,PRKDC,mut,shRNA,24104479,COAD,0
6829,MUS81,RING1,mut,shRNA,24104479,COAD,0
6830,MUS81,OSGIN2,mut,shRNA,24104479,COAD,0
6831,MUS81,FPR1,mut,shRNA,24104479,COAD,0
6832,MUS81,DLL1,mut,shRNA,24104479,COAD,0
6833,MUS81,EED,mut,shRNA,24104479,COAD,0
6834,MUS81,PCGF2,mut,shRNA,24104479,COAD,0
6835,MUS81,DPEP3,mut,shRNA,24104479,COAD,0
6836,MUS81,IL17RB,mut,shRNA,24104479,COAD,0
6837,MUS81,FIS1,mut,shRNA,24104479,COAD,1
6838,MUS81,GLRX3,mut,shRNA,24104479,COAD,0
6839,MUS81,TMCO4,mut,shRNA,24104479,COAD,0
6840,MUS81,C7orf23,mut,shRNA,24104479,COAD,0
6841,MUS81,NPAS1,mut,shRNA,24104479,COAD,0
6842,MUS81,FCN2,mut,shRNA,24104479,COAD,0
6843,MUS81,TNFAIP3,mut,shRNA,24104479,COAD,0
6844,MUS81,FOXE3,mut,shRNA,24104479,COAD,0
6845,MUS81,ZNF12,mut,shRNA,24104479,COAD,0
6846,MUS81,SPATA8,mut,shRNA,24104479,COAD,0
6847,MUS81,KIAA0556,mut,shRNA,24104479,COAD,0
6848,MUS81,GTF2I,mut,shRNA,24104479,COAD,0
6849,MUS81,CGGBP1,mut,shRNA,24104479,COAD,0
6850,MUS81,LUC7L,mut,shRNA,24104479,COAD,0
6851,MUS81,CCNYL1,mut,shRNA,24104479,COAD,0
6852,MUS81,MLF1,mut,shRNA,24104479,COAD,0
6853,MUS81,ZNF74,mut,shRNA,24104479,COAD,0
6854,MUS81,CLEC16A,mut,shRNA,24104479,COAD,0
6855,MUS81,FBXO42,mut,shRNA,24104479,COAD,0
6856,MUS81,TMPRSS6,mut,shRNA,24104479,COAD,0
6857,MUS81,IGFBP1,mut,shRNA,24104479,COAD,0
6858,MUS81,TMEM217,mut,shRNA,24104479,COAD,0
6859,MUS81,TRIML1,mut,shRNA,24104479,COAD,0
6860,MUS81,C8B,mut,shRNA,24104479,COAD,0
6861,MUS81,NLRC4,mut,shRNA,24104479,COAD,0
6862,MUS81,MRPL45,mut,shRNA,24104479,COAD,0
6863,MUS81,CEACAM1,mut,shRNA,24104479,COAD,0
6864,MUS81,SALL4,mut,shRNA,24104479,COAD,0
6865,MUS81,SPATA20,mut,shRNA,24104479,COAD,0
6866,MUS81,MPZL2,mut,shRNA,24104479,COAD,0
6867,MUS81,PDP2,mut,shRNA,24104479,COAD,0
6868,MUS81,SRI,mut,shRNA,24104479,COAD,0
6869,MUS81,SPG20,mut,shRNA,24104479,COAD,0
6870,MUS81,TGFB1I1,mut,shRNA,24104479,COAD,0
6871,MUS81,SLC20A1,mut,shRNA,24104479,COAD,0
6872,MUS81,CDX2,mut,shRNA,24104479,COAD,0
6873,MUS81,GNGT2,mut,shRNA,24104479,COAD,0
6874,MUS81,KCTD3,mut,shRNA,24104479,COAD,0
6875,MUS81,PTPRH,mut,shRNA,24104479,COAD,0
6876,MUS81,ATP6AP1L,mut,shRNA,24104479,COAD,0
6877,MUS81,XRCC2,mut,shRNA,24104479,COAD,0
6878,MUS81,TAF13,mut,shRNA,24104479,COAD,0
6879,MUS81,TIPRL,mut,shRNA,24104479,COAD,0
6880,MUS81,TNFRSF21,mut,shRNA,24104479,COAD,0
6881,MUS81,PDCD7,mut,shRNA,24104479,COAD,0
6882,MUS81,RGMA,mut,shRNA,24104479,COAD,0
6883,MUS81,DNAJA1,mut,shRNA,24104479,COAD,0
6884,MUS81,HTR2C,mut,shRNA,24104479,COAD,0
6885,MUS81,ABHD2,mut,shRNA,24104479,COAD,0
6886,MUS81,HESX1,mut,shRNA,24104479,COAD,0
6887,MUS81,ALG2,mut,shRNA,24104479,COAD,0
6888,MUS81,ELMOD3,mut,shRNA,24104479,COAD,0
6889,MUS81,KIAA0196,mut,shRNA,24104479,COAD,0
6890,MUS81,NARF,mut,shRNA,24104479,COAD,0
6891,MUS81,HMGCS1,mut,shRNA,24104479,COAD,0
6892,MUS81,GTF2A1L,mut,shRNA,24104479,COAD,0
6893,MUS81,HPDL,mut,shRNA,24104479,COAD,0
6894,MUS81,PLSCR1,mut,shRNA,24104479,COAD,0
6895,MUS81,HSPA5,mut,shRNA,24104479,COAD,0
6896,MUS81,SNTG1,mut,shRNA,24104479,COAD,0
6897,MUS81,EFHD1,mut,shRNA,24104479,COAD,0
6898,MUS81,PDE7A,mut,shRNA,24104479,COAD,0
6899,MUS81,TIMP1,mut,shRNA,24104479,COAD,0
6900,MUS81,APOB,mut,shRNA,24104479,COAD,0
6901,MUS81,CRABP2,mut,shRNA,24104479,COAD,0
6902,MUS81,FUT7,mut,shRNA,24104479,COAD,0
6903,MUS81,CD1B,mut,shRNA,24104479,COAD,0
6904,MUS81,DOCK1,mut,shRNA,24104479,COAD,0
6905,MUS81,CTDSPL2,mut,shRNA,24104479,COAD,0
6906,MUS81,GATA4,mut,shRNA,24104479,COAD,0
6907,MUS81,SHPRH,mut,shRNA,24104479,COAD,0
6908,MUS81,CD79A,mut,shRNA,24104479,COAD,0
6909,MUS81,GDE1,mut,shRNA,24104479,COAD,0
6910,MUS81,BAIAP3,mut,shRNA,24104479,COAD,0
6911,MUS81,ADI1,mut,shRNA,24104479,COAD,0
6912,MUS81,CAPN6,mut,shRNA,24104479,COAD,0
6913,MUS81,SCD5,mut,shRNA,24104479,COAD,0
6914,MUS81,SYTL4,mut,shRNA,24104479,COAD,0
6915,MUS81,PAX9,mut,shRNA,24104479,COAD,0
6916,MUS81,PTH2R,mut,shRNA,24104479,COAD,0
6917,MUS81,LRTM1,mut,shRNA,24104479,COAD,0
6918,MUS81,C20orf196,mut,shRNA,24104479,COAD,0
6919,MUS81,BCAN,mut,shRNA,24104479,COAD,0
6920,MUS81,PCDHA12,mut,shRNA,24104479,COAD,0
6921,MUS81,PANK2,mut,shRNA,24104479,COAD,0
6922,MUS81,RTCD1,mut,shRNA,24104479,COAD,0
6923,MUS81,CES7,mut,shRNA,24104479,COAD,0
6924,MUS81,CCDC63,mut,shRNA,24104479,COAD,0
6925,MUS81,LGSN,mut,shRNA,24104479,COAD,0
6926,MUS81,SOCS5,mut,shRNA,24104479,COAD,0
6927,MUS81,PLA2G10,mut,shRNA,24104479,COAD,0
6928,MUS81,PRSS36,mut,shRNA,24104479,COAD,1
6929,MUS81,MCF2L2,mut,shRNA,24104479,COAD,0
6930,MUS81,IRF2BP2,mut,shRNA,24104479,COAD,0
6931,MUS81,SLC17A8,mut,shRNA,24104479,COAD,0
6932,MUS81,CENPB,mut,shRNA,24104479,COAD,0
6933,MUS81,TRIOBP,mut,shRNA,24104479,COAD,0
6934,MUS81,ENPP2,mut,shRNA,24104479,COAD,0
6935,MUS81,MFGE8,mut,shRNA,24104479,COAD,0
6936,MUS81,ADRA2A,mut,shRNA,24104479,COAD,0
6937,MUS81,CXorf61,mut,shRNA,24104479,COAD,0
6938,MUS81,B3GALNT1,mut,shRNA,24104479,COAD,0
6939,MUS81,DPEP2,mut,shRNA,24104479,COAD,0
6940,MUS81,EWSR1,mut,shRNA,24104479,COAD,0
6941,MUS81,FGF8,mut,shRNA,24104479,COAD,0
6942,MUS81,CAPN7,mut,shRNA,24104479,COAD,0
6943,MUS81,KCNB1,mut,shRNA,24104479,COAD,0
6944,MUS81,EPS8L3,mut,shRNA,24104479,COAD,0
6945,MUS81,PTGES2,mut,shRNA,24104479,COAD,0
6946,MUS81,FBXL2,mut,shRNA,24104479,COAD,0
6947,MUS81,CCBL1,mut,shRNA,24104479,COAD,0
6948,MUS81,EIF3E,mut,shRNA,24104479,COAD,1
6949,MUS81,PRICKLE3,mut,shRNA,24104479,COAD,0
6950,MUS81,LGALS3BP,mut,shRNA,24104479,COAD,0
6951,MUS81,TJAP1,mut,shRNA,24104479,COAD,0
6952,MUS81,RAD51L3,mut,shRNA,24104479,COAD,0
6953,MUS81,ITIH4,mut,shRNA,24104479,COAD,0
6954,MUS81,CES4,mut,shRNA,24104479,COAD,0
6955,MUS81,TMCO3,mut,shRNA,24104479,COAD,0
6956,MUS81,WNT9A,mut,shRNA,24104479,COAD,0
6957,MUS81,ZBBX,mut,shRNA,24104479,COAD,0
6958,MUS81,C11orf17,mut,shRNA,24104479,COAD,0
6959,MUS81,AXIN1,mut,shRNA,24104479,COAD,0
6960,MUS81,CST3,mut,shRNA,24104479,COAD,0
6961,MUS81,FAM129C,mut,shRNA,24104479,COAD,0
6962,MUS81,CINP,mut,shRNA,24104479,COAD,0
6963,MUS81,SLC29A3,mut,shRNA,24104479,COAD,0
6964,MUS81,FCN3,mut,shRNA,24104479,COAD,0
6965,MUS81,FMO4,mut,shRNA,24104479,COAD,0
6966,MUS81,WSCD1,mut,shRNA,24104479,COAD,0
6967,MUS81,GLMN,mut,shRNA,24104479,COAD,0
6968,MUS81,LITAF,mut,shRNA,24104479,COAD,0
6969,MUS81,MT2A,mut,shRNA,24104479,COAD,0
6970,MUS81,CFDP1,mut,shRNA,24104479,COAD,0
6971,MUS81,PRH1,mut,shRNA,24104479,COAD,0
6972,MUS81,HMGCL,mut,shRNA,24104479,COAD,0
6973,MUS81,BBX,mut,shRNA,24104479,COAD,0
6974,MUS81,ZSCAN4,mut,shRNA,24104479,COAD,0
6975,MUS81,ZNF30,mut,shRNA,24104479,COAD,0
6976,MUS81,SUPT16H,mut,shRNA,24104479,COAD,1
6977,MUS81,FIGN,mut,shRNA,24104479,COAD,0
6978,MUS81,STAG2,mut,shRNA,24104479,COAD,0
6979,MUS81,SLC26A10,mut,shRNA,24104479,COAD,0
6980,MUS81,LGI4,mut,shRNA,24104479,COAD,0
6981,MUS81,CACNG7,mut,shRNA,24104479,COAD,0
6982,MUS81,PLA2G16,mut,shRNA,24104479,COAD,0
6983,MUS81,APPBP2,mut,shRNA,24104479,COAD,0
6984,MUS81,ENC1,mut,shRNA,24104479,COAD,0
6985,MUS81,POU2F3,mut,shRNA,24104479,COAD,0
6986,MUS81,DTNB,mut,shRNA,24104479,COAD,0
6987,MUS81,IL20,mut,shRNA,24104479,COAD,0
6988,MUS81,OR10X1,mut,shRNA,24104479,COAD,0
6989,MUS81,TNFAIP8,mut,shRNA,24104479,COAD,0
6990,MUS81,QSER1,mut,shRNA,24104479,COAD,0
6991,MUS81,SF3A3,mut,shRNA,24104479,COAD,0
6992,MUS81,NR1H3,mut,shRNA,24104479,COAD,0
6993,MUS81,HEPH,mut,shRNA,24104479,COAD,0
6994,MUS81,EHHADH,mut,shRNA,24104479,COAD,0
6995,MUS81,NTAN1,mut,shRNA,24104479,COAD,0
6996,MUS81,JMJD5,mut,shRNA,24104479,COAD,1
6997,MUS81,ZBTB25,mut,shRNA,24104479,COAD,0
6998,MUS81,CLOCK,mut,shRNA,24104479,COAD,0
6999,MUS81,TBXAS1,mut,shRNA,24104479,COAD,0
7000,MUS81,RBM41,mut,shRNA,24104479,COAD,0
7001,MUS81,RBMS3,mut,shRNA,24104479,COAD,0
7002,MUS81,GYG1,mut,shRNA,24104479,COAD,0
7003,MUS81,HPS3,mut,shRNA,24104479,COAD,0
7004,MUS81,RAB5B,mut,shRNA,24104479,COAD,0
7005,MUS81,SLC4A7,mut,shRNA,24104479,COAD,0
7006,MUS81,PHPT1,mut,shRNA,24104479,COAD,0
7007,MUS81,B3GALTL,mut,shRNA,24104479,COAD,0
7008,MUS81,SMARCE1,mut,shRNA,24104479,COAD,0
7009,MUS81,ROS1,mut,shRNA,24104479,COAD,0
7010,MUS81,OR2A4,mut,shRNA,24104479,COAD,0
7011,MUS81,PPIE,mut,shRNA,24104479,COAD,1
7012,MUS81,NEUROD1,mut,shRNA,24104479,COAD,0
7013,MUS81,ABCA6,mut,shRNA,24104479,COAD,0
7014,MUS81,MKL2,mut,shRNA,24104479,COAD,0
7015,MUS81,HR,mut,shRNA,24104479,COAD,0
7016,MUS81,SPHAR,mut,shRNA,24104479,COAD,0
7017,MUS81,SPOP,mut,shRNA,24104479,COAD,0
7018,MUS81,C8orf38,mut,shRNA,24104479,COAD,0
7019,MUS81,SUMO2,mut,shRNA,24104479,COAD,0
7020,MUS81,CLDN1,mut,shRNA,24104479,COAD,0
7021,MUS81,MX2,mut,shRNA,24104479,COAD,0
7022,MUS81,TMEM184C,mut,shRNA,24104479,COAD,0
7023,MUS81,S100B,mut,shRNA,24104479,COAD,0
7024,MUS81,PNLIPRP1,mut,shRNA,24104479,COAD,0
7025,MUS81,MMP3,mut,shRNA,24104479,COAD,0
7026,MUS81,LYVE1,mut,shRNA,24104479,COAD,0
7027,MUS81,PCDHA2,mut,shRNA,24104479,COAD,0
7028,MUS81,GOLGB1,mut,shRNA,24104479,COAD,0
7029,MUS81,NEK7,mut,shRNA,24104479,COAD,0
7030,MUS81,UBE3B,mut,shRNA,24104479,COAD,0
7031,MUS81,TMEM207,mut,shRNA,24104479,COAD,0
7032,MUS81,MYH7,mut,shRNA,24104479,COAD,0
7033,MUS81,PKP1,mut,shRNA,24104479,COAD,0
7034,MUS81,UBE2R2,mut,shRNA,24104479,COAD,0
7035,MUS81,ST8SIA5,mut,shRNA,24104479,COAD,0
7036,MUS81,FAM184A,mut,shRNA,24104479,COAD,0
7037,MUS81,IPCEF1,mut,shRNA,24104479,COAD,0
7038,MUS81,DNAJB7,mut,shRNA,24104479,COAD,0
7039,MUS81,TRUB2,mut,shRNA,24104479,COAD,0
7040,MUS81,IL20RB,mut,shRNA,24104479,COAD,1
7041,MUS81,NEK2,mut,shRNA,24104479,COAD,0
7042,MUS81,DKK1,mut,shRNA,24104479,COAD,0
7043,MUS81,AFF3,mut,shRNA,24104479,COAD,0
7044,MUS81,TXNL4A,mut,shRNA,24104479,COAD,1
7045,MUS81,PSMB10,mut,shRNA,24104479,COAD,0
7046,MUS81,DSE,mut,shRNA,24104479,COAD,0
7047,MUS81,THAP10,mut,shRNA,24104479,COAD,0
7048,MUS81,ICOS,mut,shRNA,24104479,COAD,0
7049,MUS81,SERINC1,mut,shRNA,24104479,COAD,0
7050,MUS81,DRD4,mut,shRNA,24104479,COAD,0
7051,MUS81,CLDN7,mut,shRNA,24104479,COAD,0
7052,MUS81,FAM13B,mut,shRNA,24104479,COAD,0
7053,MUS81,TTC30A,mut,shRNA,24104479,COAD,0
7054,MUS81,BRCA2,mut,shRNA,24104479,COAD,0
7055,MUS81,ELOVL2,mut,shRNA,24104479,COAD,0
7056,MUS81,CDRT1,mut,shRNA,24104479,COAD,0
7057,MUS81,HSD11B2,mut,shRNA,24104479,COAD,0
7058,MUS81,SART3,mut,shRNA,24104479,COAD,0
7059,MUS81,SON,mut,shRNA,24104479,COAD,0
7060,MUS81,KIAA1984,mut,shRNA,24104479,COAD,0
7061,MUS81,ARL17A,mut,shRNA,24104479,COAD,1
7062,MUS81,PDCD6IP,mut,shRNA,24104479,COAD,0
7063,MUS81,CDK10,mut,shRNA,24104479,COAD,0
7064,MUS81,CD46,mut,shRNA,24104479,COAD,0
7065,MUS81,C3orf39,mut,shRNA,24104479,COAD,0
7066,MUS81,RAPGEF4,mut,shRNA,24104479,COAD,0
7067,MUS81,FYTTD1,mut,shRNA,24104479,COAD,0
7068,MUS81,UGGT1,mut,shRNA,24104479,COAD,0
7069,MUS81,FUT2,mut,shRNA,24104479,COAD,0
7070,MUS81,OR7C2,mut,shRNA,24104479,COAD,0
7071,MUS81,NTF4,mut,shRNA,24104479,COAD,0
7072,MUS81,SLC26A6,mut,shRNA,24104479,COAD,0
7073,MUS81,MS4A12,mut,shRNA,24104479,COAD,0
7074,MUS81,RPUSD1,mut,shRNA,24104479,COAD,0
7075,MUS81,TUG1,mut,shRNA,24104479,COAD,0
7076,MUS81,ARHGAP23,mut,shRNA,24104479,COAD,0
7077,MUS81,KLHL12,mut,shRNA,24104479,COAD,0
7078,MUS81,NOB1,mut,shRNA,24104479,COAD,0
7079,MUS81,OR52R1,mut,shRNA,24104479,COAD,0
7080,MUS81,PPP2R3C,mut,shRNA,24104479,COAD,0
7081,MUS81,RAI1,mut,shRNA,24104479,COAD,0
7082,MUS81,NR2C2AP,mut,shRNA,24104479,COAD,0
7083,MUS81,C1orf150,mut,shRNA,24104479,COAD,0
7084,MUS81,PDCD5,mut,shRNA,24104479,COAD,0
7085,MUS81,ALS2CR11,mut,shRNA,24104479,COAD,0
7086,MUS81,KNTC1,mut,shRNA,24104479,COAD,0
7087,MUS81,TMEM41A,mut,shRNA,24104479,COAD,0
7088,MUS81,ASZ1,mut,shRNA,24104479,COAD,0
7089,MUS81,RRAGD,mut,shRNA,24104479,COAD,0
7090,MUS81,GALNT10,mut,shRNA,24104479,COAD,0
7091,MUS81,VGLL3,mut,shRNA,24104479,COAD,0
7092,MUS81,PTK2,mut,shRNA,24104479,COAD,0
7093,MUS81,KRT84,mut,shRNA,24104479,COAD,0
7094,MUS81,STAG3L1,mut,shRNA,24104479,COAD,0
7095,MUS81,WFDC2,mut,shRNA,24104479,COAD,0
7096,MUS81,RILP,mut,shRNA,24104479,COAD,0
7097,MUS81,CTSH,mut,shRNA,24104479,COAD,0
7098,MUS81,FCRL3,mut,shRNA,24104479,COAD,0
7099,MUS81,TMEM39A,mut,shRNA,24104479,COAD,0
7100,MUS81,KALRN,mut,shRNA,24104479,COAD,0
7101,MUS81,EFCAB7,mut,shRNA,24104479,COAD,0
7102,MUS81,SLC25A20,mut,shRNA,24104479,COAD,0
7103,MUS81,EIF4A2,mut,shRNA,24104479,COAD,0
7104,MUS81,PLEKHA6,mut,shRNA,24104479,COAD,0
7105,MUS81,GPR97,mut,shRNA,24104479,COAD,0
7106,MUS81,SARS,mut,shRNA,24104479,COAD,0
7107,MUS81,GCKR,mut,shRNA,24104479,COAD,0
7108,MUS81,IKBKG,mut,shRNA,24104479,COAD,0
7109,MUS81,MDGA1,mut,shRNA,24104479,COAD,0
7110,MUS81,EMP3,mut,shRNA,24104479,COAD,0
7111,MUS81,CPT1B,mut,shRNA,24104479,COAD,0
7112,MUS81,GNAI3,mut,shRNA,24104479,COAD,1
7113,MUS81,FGF12,mut,shRNA,24104479,COAD,0
7114,MUS81,RNASE2,mut,shRNA,24104479,COAD,0
7115,MUS81,C2orf73,mut,shRNA,24104479,COAD,0
7116,MUS81,SLC35F5,mut,shRNA,24104479,COAD,0
7117,MUS81,ZNF274,mut,shRNA,24104479,COAD,0
7118,MUS81,MRRF,mut,shRNA,24104479,COAD,0
7119,MUS81,CYP1B1,mut,shRNA,24104479,COAD,0
7120,MUS81,LTBP3,mut,shRNA,24104479,COAD,0
7121,MUS81,BTN2A1,mut,shRNA,24104479,COAD,0
7122,MUS81,HPCAL1,mut,shRNA,24104479,COAD,0
7123,MUS81,GREB1L,mut,shRNA,24104479,COAD,0
7124,MUS81,BHLHE40,mut,shRNA,24104479,COAD,0
7125,MUS81,UTS2R,mut,shRNA,24104479,COAD,0
7126,MUS81,PBOV1,mut,shRNA,24104479,COAD,0
7127,MUS81,C20orf202,mut,shRNA,24104479,COAD,0
7128,MUS81,SETBP1,mut,shRNA,24104479,COAD,0
7129,MUS81,CANX,mut,shRNA,24104479,COAD,0
7130,MUS81,CASZ1,mut,shRNA,24104479,COAD,0
7131,MUS81,HS3ST1,mut,shRNA,24104479,COAD,0
7132,MUS81,C3orf38,mut,shRNA,24104479,COAD,0
7133,MUS81,EFCAB2,mut,shRNA,24104479,COAD,0
7134,MUS81,REPS2,mut,shRNA,24104479,COAD,0
7135,MUS81,PURA,mut,shRNA,24104479,COAD,0
7136,MUS81,RRAS2,mut,shRNA,24104479,COAD,0
7137,MUS81,CCL3,mut,shRNA,24104479,COAD,0
7138,MUS81,ARL4C,mut,shRNA,24104479,COAD,0
7139,MUS81,FKBP14,mut,shRNA,24104479,COAD,0
7140,MUS81,CCL4,mut,shRNA,24104479,COAD,0
7141,MUS81,CYBA,mut,shRNA,24104479,COAD,0
7142,MUS81,RIPK4,mut,shRNA,24104479,COAD,0
7143,MUS81,REM2,mut,shRNA,24104479,COAD,0
7144,MUS81,CXorf38,mut,shRNA,24104479,COAD,0
7145,MUS81,DUSP11,mut,shRNA,24104479,COAD,0
7146,MUS81,GOLGA9P,mut,shRNA,24104479,COAD,0
7147,MUS81,OR52A5,mut,shRNA,24104479,COAD,0
7148,MUS81,ALDOB,mut,shRNA,24104479,COAD,0
7149,MUS81,PRSS16,mut,shRNA,24104479,COAD,0
7150,MUS81,ZNF121,mut,shRNA,24104479,COAD,1
7151,MUS81,RGS3,mut,shRNA,24104479,COAD,0
7152,MUS81,NCAN,mut,shRNA,24104479,COAD,0
7153,MUS81,FOXP3,mut,shRNA,24104479,COAD,0
7154,MUS81,DRG1,mut,shRNA,24104479,COAD,0
7155,MUS81,UQCRB,mut,shRNA,24104479,COAD,0
7156,MUS81,STAG3L3,mut,shRNA,24104479,COAD,0
7157,MUS81,APOF,mut,shRNA,24104479,COAD,0
7158,MUS81,KRT6B,mut,shRNA,24104479,COAD,0
7159,MUS81,DCTN2,mut,shRNA,24104479,COAD,0
7160,MUS81,RYR1,mut,shRNA,24104479,COAD,0
7161,MUS81,PDXP,mut,shRNA,24104479,COAD,0
7162,MUS81,PTPN3,mut,shRNA,24104479,COAD,0
7163,MUS81,MAST2,mut,shRNA,24104479,COAD,0
7164,MUS81,CREBZF,mut,shRNA,24104479,COAD,0
7165,MUS81,LPA,mut,shRNA,24104479,COAD,0
7166,MUS81,MLX,mut,shRNA,24104479,COAD,0
7167,MUS81,DNALI1,mut,shRNA,24104479,COAD,0
7168,MUS81,BOK,mut,shRNA,24104479,COAD,0
7169,MUS81,TPD52L3,mut,shRNA,24104479,COAD,0
7170,MUS81,KLF5,mut,shRNA,24104479,COAD,0
7171,MUS81,GABRB2,mut,shRNA,24104479,COAD,0
7172,MUS81,QTRTD1,mut,shRNA,24104479,COAD,0
7173,MUS81,GALK1,mut,shRNA,24104479,COAD,0
7174,MUS81,PHF23,mut,shRNA,24104479,COAD,0
7175,MUS81,KLF13,mut,shRNA,24104479,COAD,0
7176,MUS81,RUSC2,mut,shRNA,24104479,COAD,0
7177,MUS81,C13orf39,mut,shRNA,24104479,COAD,0
7178,MUS81,RPTN,mut,shRNA,24104479,COAD,0
7179,MUS81,STEAP1,mut,shRNA,24104479,COAD,0
7180,MUS81,PAXIP1,mut,shRNA,24104479,COAD,0
7181,MUS81,PTTG2,mut,shRNA,24104479,COAD,0
7182,MUS81,ALDH1L1,mut,shRNA,24104479,COAD,0
7183,MUS81,DCAF6,mut,shRNA,24104479,COAD,0
7184,MUS81,C14orf126,mut,shRNA,24104479,COAD,0
7185,MUS81,DEPDC1B,mut,shRNA,24104479,COAD,0
7186,MUS81,CSGALNACT1,mut,shRNA,24104479,COAD,0
7187,MUS81,CPA2,mut,shRNA,24104479,COAD,0
7188,MUS81,ZNF180,mut,shRNA,24104479,COAD,0
7189,MUS81,HBA2,mut,shRNA,24104479,COAD,0
7190,MUS81,ITGB1,mut,shRNA,24104479,COAD,0
7191,MUS81,NFIA,mut,shRNA,24104479,COAD,0
7192,MUS81,CALR3,mut,shRNA,24104479,COAD,0
7193,MUS81,ITGB1BP1,mut,shRNA,24104479,COAD,0
7194,MUS81,MRPL23,mut,shRNA,24104479,COAD,0
7195,MUS81,FOXF2,mut,shRNA,24104479,COAD,0
7196,MUS81,FBXO25,mut,shRNA,24104479,COAD,0
7197,MUS81,LAMA3,mut,shRNA,24104479,COAD,0
7198,MUS81,HIST1H3E,mut,shRNA,24104479,COAD,0
7199,MUS81,NHLRC2,mut,shRNA,24104479,COAD,0
7200,MUS81,OR10R2,mut,shRNA,24104479,COAD,0
7201,MUS81,RASSF3,mut,shRNA,24104479,COAD,0
7202,MUS81,HIST1H3H,mut,shRNA,24104479,COAD,0
7203,MUS81,OMD,mut,shRNA,24104479,COAD,0
7204,MUS81,RAB5C,mut,shRNA,24104479,COAD,0
7205,MUS81,SLC6A2,mut,shRNA,24104479,COAD,0
7206,MUS81,C22orf9,mut,shRNA,24104479,COAD,0
7207,MUS81,GRAMD2,mut,shRNA,24104479,COAD,0
7208,MUS81,ZMYM5,mut,shRNA,24104479,COAD,0
7209,MUS81,GLIS2,mut,shRNA,24104479,COAD,0
7210,MUS81,MYCT1,mut,shRNA,24104479,COAD,0
7211,MUS81,HERC5,mut,shRNA,24104479,COAD,0
7212,MUS81,CLINT1,mut,shRNA,24104479,COAD,0
7213,MUS81,GSTA3,mut,shRNA,24104479,COAD,0
7214,MUS81,PON1,mut,shRNA,24104479,COAD,0
7215,MUS81,HAUS3,mut,shRNA,24104479,COAD,0
7216,MUS81,LBH,mut,shRNA,24104479,COAD,0
7217,MUS81,TBC1D15,mut,shRNA,24104479,COAD,0
7218,MUS81,ALDH3A1,mut,shRNA,24104479,COAD,0
7219,MUS81,KLHL24,mut,shRNA,24104479,COAD,0
7220,MUS81,CDV3,mut,shRNA,24104479,COAD,0
7221,MUS81,CUL4B,mut,shRNA,24104479,COAD,0
7222,MUS81,STRA13,mut,shRNA,24104479,COAD,0
7223,MUS81,PPP6C,mut,shRNA,24104479,COAD,0
7224,MUS81,EXTL2,mut,shRNA,24104479,COAD,0
7225,MUS81,SLC25A13,mut,shRNA,24104479,COAD,0
7226,MUS81,ERRFI1,mut,shRNA,24104479,COAD,0
7227,MUS81,FAM89B,mut,shRNA,24104479,COAD,0
7228,MUS81,DBF4B,mut,shRNA,24104479,COAD,0
7229,MUS81,COL1A1,mut,shRNA,24104479,COAD,0
7230,MUS81,S100A4,mut,shRNA,24104479,COAD,0
7231,MUS81,IRX4,mut,shRNA,24104479,COAD,0
7232,MUS81,ZNF75A,mut,shRNA,24104479,COAD,0
7233,MUS81,NUDT17,mut,shRNA,24104479,COAD,0
7234,MUS81,NAIP,mut,shRNA,24104479,COAD,0
7235,MUS81,SNAI2,mut,shRNA,24104479,COAD,0
7236,MUS81,PLA2G6,mut,shRNA,24104479,COAD,0
7237,MUS81,SPRR2A,mut,shRNA,24104479,COAD,0
7238,MUS81,ZNF514,mut,shRNA,24104479,COAD,0
7239,MUS81,VENTX,mut,shRNA,24104479,COAD,0
7240,MUS81,RB1CC1,mut,shRNA,24104479,COAD,0
7241,MUS81,CCND2,mut,shRNA,24104479,COAD,0
7242,MUS81,STT3A,mut,shRNA,24104479,COAD,0
7243,MUS81,COG6,mut,shRNA,24104479,COAD,0
7244,MUS81,PTPN21,mut,shRNA,24104479,COAD,0
7245,MUS81,NRIP1,mut,shRNA,24104479,COAD,0
7246,MUS81,CDADC1,mut,shRNA,24104479,COAD,0
7247,MUS81,C9orf123,mut,shRNA,24104479,COAD,0
7248,MUS81,CYB5R1,mut,shRNA,24104479,COAD,0
7249,MUS81,MORC2,mut,shRNA,24104479,COAD,0
7250,MUS81,IRX1,mut,shRNA,24104479,COAD,0
7251,MUS81,SST,mut,shRNA,24104479,COAD,0
7252,MUS81,SLC1A1,mut,shRNA,24104479,COAD,0
7253,MUS81,CDH11,mut,shRNA,24104479,COAD,0
